t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1621086649,86,11424100,3569851,162791,3000,3271119,815468,2802700,000000,5838500,000000,9681600,000000,10272200,000000,11424100,000000,11424100,000000
1621086650,346,11424100,3664460,089865,500,3154189,416802,3233700,000000,6284400,000000,9158400,000000,9754200,000000,9980800,000000,11424100,000000
1621086651,625,11424100,3627125,717350,500,3132352,080143,3220700,000000,6189900,000000,9105600,000000,9593100,000000,9877700,000000,11424100,000000
1621086652,891,11424100,3664906,749661,500,3136586,393702,3255800,000000,6284400,000000,9131700,000000,9548400,000000,9877700,000000,11424100,000000
1621086653,1187,11424100,3702237,337548,500,3157308,342920,3260000,000000,6262800,000000,9254600,000000,9718300,000000,9919000,000000,10975900,000000
1621086654,1441,12098300,3656010,529679,500,3139968,497046,3220700,000000,6229700,000000,9165800,000000,9628700,000000,9840800,000000,12098300,000000
1621086655,1701,18554400,3717495,100190,500,3246131,518696,3233700,000000,6302400,000000,9276700,000000,9760400,000000,10247900,000000,18554400,000000
1621086656,1940,24703600,3771525,414172,400,3293888,061052,3285200,000000,6295000,000000,9360800,000000,9864500,000000,10545900,000000,24703600,000000
1621086657,2223,24703600,3723687,424860,400,3265559,762664,3260200,000000,6280300,000000,9360800,000000,9864500,000000,10386800,000000,24703600,000000
1621086658,2485,24703600,3686873,414554,400,3257829,512537,3243800,000000,6286800,000000,9403800,000000,9813200,000000,10247900,000000,13188700,000000
1621086659,2757,24703600,3694468,240565,400,3251113,607974,3249600,000000,6223300,000000,9403800,000000,9840800,000000,10540000,000000,13188700,000000
1621086660,3025,24703600,3652541,546969,400,3246050,762497,3230100,000000,6164800,000000,9342200,000000,9754200,000000,10540000,000000,13188700,000000
1621086661,3309,24703600,3672842,994953,400,3254992,911368,3233700,000000,6223300,000000,9342200,000000,9767500,000000,10540000,000000,13188700,000000
1621086662,3596,24703600,3629492,096497,500,3235180,943527,3225900,000000,6164800,000000,9334900,000000,9720000,000000,10247900,000000,13188700,000000
1621086663,3870,24703600,3637952,202884,500,3190456,748492,3228300,000000,6128700,000000,9258400,000000,9628700,000000,10129900,000000,13188700,000000
1621086664,4143,24703600,3579755,852287,500,3185363,214081,3206600,000000,6122700,000000,9254600,000000,9628700,000000,10015900,000000,13188700,000000
1621086665,4411,24703600,3586687,402420,500,3168820,083817,3222000,000000,6122700,000000,9237800,000000,9548400,000000,10015900,000000,13188700,000000
1621086666,4688,24703600,3588486,658859,400,3172683,360379,3223100,000000,6136500,000000,9192800,000000,9511900,000000,9972400,000000,13188700,000000
1621086667,4976,24703600,3540503,241206,400,3173172,143503,3153500,000000,6062500,000000,9189400,000000,9511900,000000,9972400,000000,13188700,000000
1621086668,5272,24703600,3565765,415230,400,3187987,427688,3196700,000000,6128400,000000,9210200,000000,9597100,000000,9972400,000000,13188700,000000
1621086669,5541,24703600,3573973,696193,400,3202690,313773,3196700,000000,6150700,000000,9210200,000000,9511900,000000,9972400,000000,13188700,000000
1621086670,5816,24703600,3571043,102864,400,3204428,049304,3174800,000000,6109800,000000,9210200,000000,9597100,000000,9972400,000000,13188700,000000
1621086671,6102,24703600,3525255,229558,400,3185439,505667,3135100,000000,6062500,000000,9097900,000000,9509700,000000,9972400,000000,13188700,000000
1621086672,6373,24703600,3572717,394152,400,3182537,023555,3198700,000000,6071700,000000,9161700,000000,9502600,000000,9862300,000000,13188700,000000
1621086673,6646,24703600,3545757,645692,400,3179026,143202,3197200,000000,6062500,000000,9127600,000000,9462600,000000,9857900,000000,11091500,000000
1621086674,6932,24703600,3526300,513041,400,3168808,721990,3182100,000000,6053400,000000,9070200,000000,9432200,000000,9733600,000000,11091500,000000
1621086675,7214,24703600,3508989,743269,400,3144438,660929,3135300,000000,6034600,000000,9040100,000000,9461500,000000,9733600,000000,11091500,000000
1621086676,7474,24703600,3544412,521901,400,3162895,691172,3201000,000000,6062500,000000,9070200,000000,9499000,000000,9733600,000000,11091500,000000
1621086677,7763,24703600,3517825,250209,400,3160154,342055,3146200,000000,6036700,000000,9070200,000000,9475700,000000,9733600,000000,11091500,000000
1621086678,8044,24703600,3550936,755525,400,3173722,537522,3197200,000000,6071700,000000,9097900,000000,9475700,000000,9708200,000000,11091500,000000
1621086679,8314,24703600,3533750,636863,400,3177511,401709,3174800,000000,6062500,000000,9102200,000000,9475700,000000,9708200,000000,11091500,000000
1621086680,8597,24703600,3549392,139317,400,3166163,987276,3197200,000000,6089100,000000,9097900,000000,9462600,000000,9663900,000000,10975900,000000
1621086681,8874,24703600,3575490,804688,400,3179500,264219,3244300,000000,6103800,000000,9102200,000000,9461500,000000,9663900,000000,10975900,000000
