t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1621087947,39090,27363900,3636174,410032,400,3299695,634278,3236400,000000,6361900,000000,9331100,000000,9531800,000000,9857700,000000,27363900,000000
1621087948,39387,27363900,3593523,188899,400,3276728,043611,3207400,000000,6233100,000000,9331100,000000,9525600,000000,9857700,000000,27363900,000000
1621088677,100,9481200,3045431,000000,1800,2948158,780822,2282500,000000,5064600,000000,8497600,000000,9258700,000000,9305800,000000,9481200,000000
1621088678,382,10039400,3358587,668357,800,3070477,863061,3074200,000000,5560500,000000,8765700,000000,9414700,000000,9509200,000000,10039400,000000
1621088679,669,10155600,3406388,341442,700,3075395,207229,3118000,000000,5978300,000000,9092600,000000,9467500,000000,9522200,000000,10155600,000000
1621088701,76,9940900,3514365,767214,4400,3084684,697249,3209100,000000,5872800,000000,9521100,000000,9917000,000000,9940900,000000,9940900,000000
1621088702,345,10014400,3634537,430309,500,3187859,807179,3217100,000000,6047000,000000,9185800,000000,9521100,000000,9591000,000000,10014400,000000
1621088703,628,10980500,3579107,201652,400,3205555,760855,3182200,000000,6040800,000000,9124200,000000,9518600,000000,9576300,000000,10980500,000000
1621088704,894,10980500,3637096,765297,400,3216640,094103,3204700,000000,6064300,000000,9187700,000000,9552600,000000,9830700,000000,10980500,000000
1621088705,1172,11021000,3691297,689070,400,3207829,528878,3220300,000000,6235000,000000,9207600,000000,9545400,000000,9810100,000000,10980500,000000
1621088706,1417,11988200,3755959,887804,400,3229187,737646,3327700,000000,6415300,000000,9209200,000000,9565400,000000,9977600,000000,11988200,000000
1621088707,1701,11021000,3756737,362826,400,3213005,493023,3327700,000000,6405700,000000,9276800,000000,9552600,000000,9966400,000000,10980500,000000
1621088708,1974,11021000,3748593,452261,400,3205948,016797,3318300,000000,6403800,000000,9276800,000000,9524200,000000,9960200,000000,10981000,000000
1621088709,2271,11021000,3765308,266417,400,3164365,798469,3333500,000000,6395000,000000,9226900,000000,9523600,000000,9960200,000000,10981000,000000
1621088710,2559,11021000,3790051,569874,400,3152047,916396,3327700,000000,6420900,000000,9209200,000000,9521100,000000,9810100,000000,10981000,000000
1621088711,2824,11021000,3812600,896324,400,3159577,523645,3327700,000000,6420900,000000,9177000,000000,9523600,000000,9960200,000000,10981000,000000
1621088712,3096,11021000,3827458,760465,400,3161524,363022,3342000,000000,6428100,000000,9209200,000000,9525700,000000,9966400,000000,10981000,000000
1621088713,3394,11021000,3794568,351311,400,3160194,710833,3322600,000000,6420900,000000,9167200,000000,9523600,000000,9960200,000000,10981000,000000
1621088714,3673,11021000,3783263,421528,400,3142643,517960,3294500,000000,6401000,000000,9134300,000000,9474600,000000,9810100,000000,10980500,000000
1621088715,3970,11021000,3802115,600269,400,3139484,183961,3301200,000000,6407100,000000,9125800,000000,9474400,000000,9810100,000000,10980500,000000
1621088716,4171,33470000,3828072,549551,400,3306851,267869,3301200,000000,6420900,000000,9134300,000000,9523600,000000,9960200,000000,33470000,000000
1621088717,4379,71475800,3935496,803567,400,4027374,080487,3327700,000000,6487000,000000,9185800,000000,9671200,000000,9985300,000000,71475800,000000
1621088718,4651,71475800,3920636,800001,400,4003938,983035,3342000,000000,6428100,000000,9185800,000000,9678300,000000,9985300,000000,71475800,000000
1621088719,4938,71475800,3882600,739805,400,3992526,156309,3327700,000000,6420900,000000,9125800,000000,9647800,000000,9985300,000000,71475800,000000
1621088720,5228,71475800,3832533,449742,400,3976303,299253,3273500,000000,6341700,000000,9160100,000000,9545100,000000,9984400,000000,71475800,000000
1621088721,5502,71475800,3797611,194166,400,3947560,464483,3248500,000000,6328800,000000,9125800,000000,9522500,000000,9867300,000000,71475800,000000
1621088722,5768,71475800,3790111,522012,400,3957360,309647,3259800,000000,6267000,000000,9171400,000000,9523600,000000,9966400,000000,71475800,000000
1621088723,6040,71475800,3738830,780081,400,3941549,979397,3236900,000000,6200700,000000,9147400,000000,9505200,000000,9860200,000000,71475800,000000
1621088724,6310,71475800,3739503,851865,400,3932803,105701,3241600,000000,6200700,000000,9160100,000000,9524500,000000,9960200,000000,71475800,000000
1621088725,6584,71475800,3756397,063943,400,3922846,763349,3244100,000000,6172000,000000,9160100,000000,9524500,000000,9867300,000000,71475800,000000
1621088726,6864,71475800,3741723,110060,400,3920402,076487,3241600,000000,6152400,000000,9177000,000000,9524500,000000,9966400,000000,71475800,000000
