t,value
1621507463,2
1621507464,3
1621507465,0
1621507466,1
1621507467,1
1621507468,3
1621507469,0
1621507470,1
1621507471,3
1621507472,1
1621507473,2
1621507474,2
1621507475,0
1621507476,2
1621507477,3
1621507478,1
1621507479,0
1621507480,0
1621507481,1
1621507482,0
1621507483,1
1621507484,2
1621507485,2
1621507486,1
1621507487,0
1621507488,4
1621507489,0
1621507490,3
1621507491,1
1621507492,1
1621507493,0
1621507494,2
1621507495,1
1621507496,3
1621507497,3
1621507498,2
1621507499,1
1621507500,1
1621507501,2
1621507502,1
1621507503,1
1621507504,1
1621507505,2
1621507506,1
1621507507,1
1621507508,0
1621507509,0
1621507510,2
1621507511,3
1621507512,1
1621507513,1
1621507514,0
1621507515,2
1621507516,0
1621507517,4
1621507518,1
1621507519,1
1621507520,0
1621507521,1
1621507522,0
1621507523,4
1621507524,3
1621507525,0
1621507526,3
1621507527,0
1621507528,1
1621507529,1
1621507530,3
1621507531,2
1621507532,0
1621507533,0
1621507534,0
1621507535,2
1621507536,2
1621507537,4
1621507538,3
1621507539,1
1621507540,2
1621507541,1
1621507542,3
1621507543,0
1621507544,0
1621507545,2
1621507546,1
1621507547,2
1621507548,3
1621507549,0
1621507550,1
1621507551,3
1621507552,1
1621507553,4
1621507554,4
1621507555,3
1621507556,1
1621507557,3
1621507558,0
1621507559,1
1621507560,1
1621507561,1
1621507562,0
1621507563,5
1621507564,1
1621507565,0
1621507566,1
1621507567,5
1621507568,1
1621507569,2
1621507570,0
1621507571,2
1621507572,1
1621507573,2
1621507574,3
1621507575,2
1621507576,0
1621507577,2
1621507578,1
1621507579,0
1621507580,3
1621507581,2
1621507582,2
1621507583,0
1621507584,1
1621507585,2
1621507586,2
1621507587,2
1621507588,2
1621507589,1
1621507590,2
1621507591,0
1621507592,0
1621507593,2
1621507678,0
1621507679,1
1621507680,0
1621507681,2
1621507682,0
1621507683,0
1621507684,1
1621507685,3
1621507686,3
1621507687,0
1621507688,2
1621507689,0
1621507690,1
1621507691,3
1621507692,0
1621507693,0
1621507694,1
1621507695,1
1621507696,0
1621507697,0
1621507698,2
1621507699,0
1621507700,2
1621507701,0
1621507702,5
1621507703,0
1621507704,0
1621507705,1
1621507706,3
1621507707,1
1621507708,1
1621507709,2
1621507710,0
1621507711,2
1621507712,3
1621507713,2
1621507714,1
1621507715,3
1621507716,2
1621507717,0
1621507718,3
1621507719,4
1621507720,1
1621507721,0
1621507722,2
1621507723,0
1621507724,3
1621507725,2
1621507726,1
1621507727,3
1621507728,1
1621507729,5
1621507730,0
1621507731,4
1621507732,3
1621507733,1
1621507734,3
1621507735,1
1621507736,0
1621507737,0
1621507738,2
1621507739,0
1621507740,1
1621507741,0
1621507742,0
1621507743,1
1621507744,4
1621507745,1
1621507746,3
1621507747,1
1621507748,2
1621507749,2
1621507750,2
1621507751,0
1621507752,3
1621507753,2
1621507754,1
1621507755,1
1621507756,1
1621507757,1
1621507758,3
1621507759,2
1621507760,0
1621507761,2
1621507762,4
1621507763,2
1621507764,1
1621507765,3
1621507895,0
1621507896,2
1621507897,1
1621507898,5
1621507899,4
1621507900,1
1621507901,0
1621507902,1
1621507903,1
1621507904,1
1621507905,0
1621507906,2
1621507907,5
1621507908,0
1621507909,2
1621507910,4
1621507911,1
1621507912,1
1621507913,2
1621507914,3
1621507915,2
1621507916,3
1621507917,1
1621507918,1
1621507919,1
1621507920,0
1621507921,0
1621507922,2
1621507923,1
1621507924,2
1621507925,3
1621507926,1
1621507927,0
1621507928,3
1621507929,3
1621507930,0
1621507931,3
1621507932,2
1621507933,0
1621507934,2
1621507935,2
1621507936,1
1621507937,1
1621507938,2
1621507939,3
1621507940,0
1621507941,4
1621507942,0
1621507943,1
1621507944,0
1621507945,4
1621507946,3
1621507947,1
1621507948,2
1621507949,1
1621507950,0
1621507951,2
1621507952,4
1621507953,2
1621507954,0
1621507955,3
1621507956,2
1621507957,2
1621507958,3
1621507959,0
1621507960,4
1621507961,2
1621507962,0
1621507963,2
1621507964,0
1621507965,0
1621507966,0
1621507967,0
1621507968,1
1621507969,3
1621507970,2
1621507971,0
1621507972,1
1621507973,2
1621507974,1
1621507975,1
1621507976,2
1621507977,0
1621507978,1
1621507979,3
1621507980,2
1621507981,2
1621507982,1
1621507983,1
1621507984,2
1621507985,3
1621507986,1
1621507987,2
1621507988,2
1621507989,0
1621507990,3
1621507991,0
1621507992,1
1621507993,1
1621507994,2
1621507995,3
1621507996,2
1621507997,2
1621507998,0
1621507999,2
1621508000,3
1621508001,0
1621508002,1
1621508003,3
1621508004,2
1621508005,4
1621508006,3
1621508007,0
1621508008,2
1621508009,2
1621508010,3
1621508011,1
1621508012,1
1621508013,5
1621508014,3
1621508015,2
1621508016,0
1621508017,2
1621508018,1
1621508019,2
1621508020,4
1621508021,1
1621508022,0
1621508023,0
1621508024,1
