t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1621088775,20550,75105100,3497842,357934,400,3604190,483051,3128600,000000,6030700,000000,9190400,000000,9474500,000000,9844700,000000,11219400,000000
1621088776,20825,75105100,3465296,234893,400,3581853,185414,3128600,000000,5892500,000000,9190400,000000,9467600,000000,9844700,000000,11219400,000000
1621088777,21096,75105100,3474369,811497,400,3580776,790514,3154900,000000,5974000,000000,9153600,000000,9467600,000000,9844700,000000,11219400,000000
1621088778,21367,75105100,3503007,841617,400,3585771,987033,3160600,000000,6000800,000000,9153600,000000,9467600,000000,9736000,000000,11219400,000000
1621088779,21636,75105100,3535637,651019,400,3592578,663892,3163400,000000,6066800,000000,9160500,000000,9456500,000000,9736000,000000,11219400,000000
1621088780,21907,75105100,3567722,086886,400,3598225,021667,3193100,000000,6142400,000000,9153600,000000,9440700,000000,9736000,000000,11219400,000000
1621088781,22197,75105100,3592513,341385,400,3589817,312846,3199200,000000,6142400,000000,9164600,000000,9439700,000000,9700500,000000,11219400,000000
1621088782,22491,75105100,3607986,469769,400,3573642,525591,3205800,000000,6101700,000000,9164600,000000,9439700,000000,9700500,000000,11219400,000000
1621088783,22772,75105100,3626099,927019,400,3573133,229684,3216700,000000,6090400,000000,9166300,000000,9439700,000000,9700500,000000,11219400,000000
1621088784,23061,75105100,3583793,440512,400,3555866,693615,3206300,000000,6033800,000000,9160500,000000,9440700,000000,9736000,000000,11219400,000000
1621088785,23335,75105100,3621963,230592,400,3558098,137478,3228400,000000,6090400,000000,9164600,000000,9472800,000000,9736000,000000,11219400,000000
1621088786,23610,75105100,3627954,131286,400,3561860,585631,3231900,000000,6142400,000000,9166300,000000,9467600,000000,9736000,000000,11219400,000000
1621088787,23896,75105100,3616239,482583,400,3565008,843718,3208100,000000,6192300,000000,9164600,000000,9467600,000000,9736000,000000,11219400,000000
1621088788,24186,75105100,3591103,488233,400,3559506,004136,3201500,000000,6101700,000000,9160500,000000,9467600,000000,9736000,000000,11219400,000000
1621088789,24464,75105100,3623603,833396,400,3559982,299426,3206300,000000,6192300,000000,9190400,000000,9467600,000000,9700500,000000,11219400,000000
1621088790,24760,75105100,3608832,741723,400,3552860,560930,3193400,000000,6192300,000000,9194600,000000,9472800,000000,9825300,000000,11219400,000000
1621088791,25041,75105100,3589956,454930,400,3538531,383001,3193100,000000,6066800,000000,9194600,000000,9474500,000000,9840900,000000,10328000,000000
1621088792,25321,75105100,3556613,549852,400,3527676,413769,3164600,000000,6033800,000000,9194600,000000,9472800,000000,9840900,000000,10328000,000000
1621088793,25584,75105100,3588389,680344,400,3547274,915525,3168600,000000,6078600,000000,9213600,000000,9472800,000000,9840900,000000,10328000,000000
1621088794,25864,75105100,3601177,176955,400,3539275,773361,3185700,000000,6142400,000000,9207900,000000,9471200,000000,9825300,000000,10328000,000000
1621088795,26158,11219400,3559563,846398,400,3175273,670133,3179100,000000,6142400,000000,9204200,000000,9471200,000000,9736000,000000,10328000,000000
1621088796,26433,11219400,3541029,552738,400,3160502,826060,3160600,000000,6062400,000000,9204200,000000,9471200,000000,9736000,000000,10328000,000000
1621088797,26720,11219400,3560901,991382,400,3175658,460866,3155100,000000,6090400,000000,9204200,000000,9471200,000000,9736000,000000,10328000,000000
1621088798,26994,11219400,3531964,721236,400,3148565,032005,3154900,000000,6032100,000000,9194600,000000,9456500,000000,9736000,000000,10328000,000000
1621088799,27287,11219400,3516748,665987,400,3154290,368277,3108800,000000,6032100,000000,9194600,000000,9456500,000000,9700500,000000,10328000,000000
1621088800,27574,11219400,3496649,554579,400,3154803,899793,3097600,000000,6008400,000000,9204200,000000,9456500,000000,9700500,000000,10328000,000000
1621088801,27829,11219400,3523146,882039,400,3171519,632899,3150300,000000,6048100,000000,9207900,000000,9439700,000000,9700500,000000,10328000,000000
1621088802,28115,11219400,3545935,683161,400,3165989,563621,3156000,000000,6078600,000000,9207900,000000,9467600,000000,9722900,000000,10328000,000000
1621088803,28362,11219400,3532327,427280,400,3169725,805721,3150300,000000,6078600,000000,9207900,000000,9467600,000000,9722900,000000,10328000,000000
1621088804,28593,12430300,3546815,895818,400,3199489,396870,3128600,000000,6032100,000000,9226600,000000,9485700,000000,9988100,000000,12430300,000000
1621088805,28863,12430300,3537681,286424,400,3204011,525421,3108800,000000,6032100,000000,9217000,000000,9485700,000000,9973200,000000,12430300,000000
1621088806,29138,12430300,3518771,332627,400,3212665,318414,3046700,000000,6008400,000000,9223300,000000,9514100,000000,9997600,000000,12430300,000000
1621088807,29356,12430300,3508893,389466,400,3204301,416481,3046700,000000,6000800,000000,9217000,000000,9485700,000000,9997600,000000,12430300,000000
1621088808,29633,12430300,3511171,879502,400,3225072,430054,3042600,000000,6078600,000000,9226600,000000,9485700,000000,9997600,000000,12430300,000000
1621088809,29919,12430300,3495811,639731,400,3216837,356371,3018800,000000,6015100,000000,9226600,000000,9485700,000000,9997600,000000,12430300,000000
1621088810,30187,12430300,3537928,164502,400,3213133,553969,3054900,000000,6142400,000000,9213600,000000,9472800,000000,9997600,000000,12430300,000000
1621088811,30479,12430300,3536293,247335,400,3213912,275916,3042600,000000,6192300,000000,9207900,000000,9472800,000000,9997600,000000,12430300,000000
1621088812,30767,12430300,3504568,028125,400,3203168,931062,3010700,000000,6107900,000000,9204200,000000,9472800,000000,9997600,000000,12430300,000000
1621507441,105,10982100,3768282,857143,900,3446088,518844,2965400,000000,6008100,000000,9938900,000000,10967700,000000,10982100,000000,10982100,000000
1621507442,347,10999100,3913244,864541,500,3402335,495299,3012000,000000,6929900,000000,9972600,000000,10966000,000000,10969300,000000,10999100,000000
1621507443,588,10999100,4004058,010400,500,3338066,307966,3972700,000000,6938200,000000,9972600,000000,10011200,000000,10969300,000000,10999100,000000
1621507444,858,11014000,3909404,854124,500,3290561,942532,3965900,000000,6075700,000000,9972600,000000,10011200,000000,10969300,000000,11014000,000000
1621507445,1111,11014000,3882812,268265,500,3276139,489090,3966400,000000,6049600,000000,9972400,000000,10010300,000000,10967700,000000,10999100,000000
1621507446,1354,11029200,3927755,965454,500,3302854,431012,3966400,000000,6488700,000000,9972400,000000,10010600,000000,10959700,000000,11014000,000000
1621507447,1614,11029200,3842490,582059,400,3305041,907889,3956700,000000,6059300,000000,9972400,000000,10010600,000000,10959700,000000,10999100,000000
1621507448,1881,11029200,3809778,897940,400,3299899,419924,3951700,000000,6060300,000000,9966800,000000,10008800,000000,10962200,000000,11006200,000000
1621507449,2136,11029200,3817640,216608,400,3280299,967631,3947600,000000,6073300,000000,9957100,000000,10008800,000000,10962200,000000,11006200,000000
1621507450,2411,11029200,3815405,098887,400,3290620,796997,3646300,000000,6684200,000000,9947500,000000,10004900,000000,10962200,000000,11006200,000000
1621507451,2675,35740100,3824582,536809,400,3463173,467014,3655900,000000,6434400,000000,9689200,000000,10006900,000000,10967700,000000,35740100,000000
1621507452,2909,35740100,3803004,579239,400,3455236,596630,3285700,000000,6060200,000000,9604800,000000,10004800,000000,10967700,000000,35740100,000000
1621507453,3173,35740100,3890366,961380,400,3477544,521434,3956700,000000,6628900,000000,9734800,000000,10004800,000000,10962200,000000,35740100,000000
1621507454,3410,35740100,3936294,576720,400,3471106,822549,3973300,000000,6965300,000000,9689200,000000,10004100,000000,10037400,000000,35740100,000000
1621507455,3679,35740100,3888140,090105,400,3461669,381792,3956700,000000,6628900,000000,9560100,000000,10003500,000000,10037400,000000,35740100,000000
1621507456,3934,14362600,3830082,046459,400,3307595,255928,3952300,000000,6257600,000000,9689200,000000,10002900,000000,10020400,000000,14362600,000000
1621507457,4202,14362600,3796671,048215,400,3326397,489512,3646300,000000,6257600,000000,9836100,000000,10002900,000000,10037400,000000,11995700,000000
1621507458,4461,14362600,3835762,760114,400,3356595,467010,3945600,000000,6920500,000000,9734800,000000,10003000,000000,10962200,000000,11995700,000000
1621507459,4693,21967500,3894036,151204,400,3403237,095003,3972000,000000,6628900,000000,9836100,000000,10003500,000000,10967700,000000,21967500,000000
1621507460,4957,21967500,3943298,534294,400,3408800,218832,3978100,000000,6966300,000000,9836100,000000,10003500,000000,10967700,000000,21967500,000000
